,pickup_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp,sd,dayType,month
638,2015-05-08,Queens,8143,2.3854166666666665,6.747916666666666,66.73958333333333,51.854166666666664,1020.6083333333332,0.0,0.0,Wday,May
639,2015-05-08,Staten Island,64,2.3854166666666665,6.747916666666666,66.73958333333333,51.854166666666664,1020.6083333333332,0.0,0.0,Wday,May
640,2015-05-09,Bronx,1705,5.048611111111112,6.182638888888889,62.604166666666664,54.135416666666664,1024.3125000000002,0.0,0.0,Wend,May
641,2015-05-09,Brooklyn,22724,5.048611111111112,6.182638888888889,62.604166666666664,54.135416666666664,1024.3125000000002,0.0,0.0,Wend,May
642,2015-05-09,Manhattan,65303,5.048611111111112,6.182638888888889,62.604166666666664,54.135416666666664,1024.3125000000002,0.0,0.0,Wend,May
643,2015-05-09,Queens,8497,5.048611111111112,6.182638888888889,62.604166666666664,54.135416666666664,1024.3125000000002,0.0,0.0,Wend,May
644,2015-05-09,Staten Island,72,5.048611111111112,6.182638888888889,62.604166666666664,54.135416666666664,1024.3125000000002,0.0,0.0,Wend,May
645,2015-05-10,Bronx,1653,3.1770833333333335,6.898611111111111,69.53125,60.3125,1022.9083333333333,0.0,0.0,WendHday,May
646,2015-05-10,Brooklyn,19000,3.1770833333333335,6.898611111111111,69.53125,60.3125,1022.9083333333333,0.0,0.0,WendHday,May
647,2015-05-10,Manhattan,51762,3.1770833333333335,6.898611111111111,69.53125,60.3125,1022.9083333333333,0.0,0.0,WendHday,May
648,2015-05-10,Queens,9825,3.1770833333333335,6.898611111111111,69.53125,60.3125,1022.9083333333333,0.0,0.0,WendHday,May
649,2015-05-10,Staten Island,44,3.1770833333333335,6.898611111111111,69.53125,60.3125,1022.9083333333333,0.0,0.0,WendHday,May
650,2015-05-11,Bronx,1139,4.340277777777778,8.7125,75.39236111111111,64.85069444444444,1019.4041666666666,0.0,0.0,Wday,May
651,2015-05-11,Brooklyn,10609,4.340277777777778,8.7125,75.39236111111111,64.85069444444444,1019.4041666666666,0.0,0.0,Wday,May
652,2015-05-11,Manhattan,49702,4.340277777777778,8.7125,75.39236111111111,64.85069444444444,1019.4041666666666,0.0,0.0,Wday,May
653,2015-05-11,Queens,8654,4.340277777777778,8.7125,75.39236111111111,64.85069444444444,1019.4041666666666,0.0,0.0,Wday,May
654,2015-05-11,Staten Island,42,4.340277777777778,8.7125,75.39236111111111,64.85069444444444,1019.4041666666666,0.0,0.0,Wday,May
655,2015-05-12,Bronx,1143,4.8500000000000005,8.370833333333334,75.25208333333333,61.606249999999996,1011.5291666666666,0.0,0.0,Wday,May
656,2015-05-12,Brooklyn,11009,4.8500000000000005,8.370833333333334,75.25208333333333,61.606249999999996,1011.5291666666666,0.0,0.0,Wday,May
657,2015-05-12,Manhattan,58091,4.8500000000000005,8.370833333333334,75.25208333333333,61.606249999999996,1011.5291666666666,0.0,0.0,Wday,May
658,2015-05-12,Queens,7718,4.8500000000000005,8.370833333333334,75.25208333333333,61.606249999999996,1011.5291666666666,0.0,0.0,Wday,May
659,2015-05-12,Staten Island,26,4.8500000000000005,8.370833333333334,75.25208333333333,61.606249999999996,1011.5291666666666,0.0,0.0,Wday,May
660,2015-05-13,Bronx,1186,7.791666666666667,10.0,65.41666666666667,40.416666666666664,1015.4625000000001,0.0,0.0,Wday,May
661,2015-05-13,Brooklyn,11646,7.791666666666667,10.0,65.41666666666667,40.416666666666664,1015.4625000000001,0.0,0.0,Wday,May
662,2015-05-13,Manhattan,63219,7.791666666666667,10.0,65.41666666666667,40.416666666666664,1015.4625000000001,0.0,0.0,Wday,May
663,2015-05-13,Queens,8014,7.791666666666667,10.0,65.41666666666667,40.416666666666664,1015.4625000000001,0.0,0.0,Wday,May
664,2015-05-13,Staten Island,33,7.791666666666667,10.0,65.41666666666667,40.416666666666664,1015.4625000000001,0.0,0.0,Wday,May
665,2015-05-14,Bronx,1257,3.9583333333333335,10.0,59.666666666666664,32.875,1026.7833333333333,0.0,0.0,Wday,May
